"TOA5","MyDatalogger","CR1000","E3686","CR1000.Std.27","CPU:cr1000_meterology_v_1.12_Portugal_2014.CR1","28966","slowtable"
"TIMESTAMP","RECORD","PortStat2_Avg","BattV_Avg","PTemp_C_Avg","TCair_C_Avg","AvgTCa_Avg","stdTCa_Avg","Tair_C_Avg","RH_Avg","Tsoil_C1_Avg","Tsoil_C2_Avg","U_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Rs_Wm2_Avg","Rn_mV_Avg","Rn_Wm2_Avg","Rncor_Wm2_Avg","airpress_hpa_Avg","Rain_mm_Tot","PA_uS_15","theta_15","PA_uS_45","theta_45","PA_uS_75","theta_75","druck_gwl_hPa_Avg"
"TS","RN","","Volt","Deg C","Deg C","","","Deg C","%","Deg C","Deg C","meters/second","Deg","Deg","W/m^2","mV","W/m^2","Watts/meter^2","hPa","mm","uSec","no unit","uSec","no unit","uSec","no unit","hPa"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Avg","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Avg"
"2014-06-09 14:45:00",388,0,13.11,29.46,23.06,23.070,0.722,21.14,48.2,31.91,18.94,2.64,186.2,26.4,993,8.68,598.3,598.3,1013,0,22.53,0.127,25.2,0.198,"NAN","NAN",1.527
"2014-06-09 15:00:00",389,0,13.10,29.59,22.78,22.770,0.901,21.06,47.3,30.10,18.96,2.43,185.2,27.79,978,8.56,590.4,590.4,1013,0,22.53,0.127,25.19,0.198,"NAN","NAN",1.977
"2014-06-09 15:15:00",390,0,13.11,29.79,22.56,22.580,0.750,20.97,47.5,28.79,18.93,3.16,175.7,32.55,961,8.35,575.7,575.8,1013,0,22.52,0.127,25.19,0.198,"NAN","NAN",2.174
"2014-06-09 15:30:00",391,0,13.11,29.96,22.18,22.170,0.703,21.05,48.6,27.86,18.90,3.20,192.6,29.77,939,8.12,560.2,560.2,1013,0,22.5,0.127,25.19,0.198,"NAN","NAN",2.258
"2014-06-09 15:45:00",392,0,13.17,30.09,22.30,22.300,0.690,20.77,50.8,27.15,18.85,3.45,187.3,22.65,912,7.821,539.4,539.5,1013,0,22.49,0.126,25.19,0.198,"NAN","NAN",2.293
"2014-06-09 16:00:00",393,0,13.09,30.16,21.80,21.800,0.627,20.51,50.5,26.36,18.80,2.95,185.5,29,886,7.653,527.8,527.8,1013,0,22.47,0.126,25.19,0.198,"NAN","NAN",2.305
"2014-06-09 16:15:00",394,0,13.11,30.22,22.73,22.730,0.746,20.94,47.9,26.19,18.76,2.64,200,32.24,852,7.24,499.3,499.3,1013,0,22.47,0.126,25.19,0.198,"NAN","NAN",2.311
"2014-06-09 16:30:00",395,0,13.15,30.39,22.77,22.770,0.656,21.06,48.6,25.04,18.72,2.50,212.6,33.22,822,6.919,477.2,477.2,1013,0,22.46,0.126,25.17,0.198,"NAN","NAN",2.312
"2014-06-09 16:45:00",396,0,13.13,30.60,22.42,22.430,0.611,20.94,49.7,24.03,18.68,3.23,220.6,19.29,788.8,6.575,453.5,453.6,1013,0,22.46,0.126,25.19,0.198,"NAN","NAN",2.312
"2014-06-09 17:00:00",397,0,13.13,30.71,22.13,22.110,0.584,20.89,52.7,23.27,18.62,2.92,224.3,21.12,762.9,6.202,427.7,427.7,1013,0,22.45,0.125,25.19,0.198,"NAN","NAN",2.311
"2014-06-09 17:15:00",398,0,13.13,30.82,21.57,21.580,0.604,20.57,53.4,22.90,18.57,2.57,198.1,19.98,584.4,4.865,335.5,335.5,1013,0,22.45,0.125,25.17,0.198,"NAN","NAN",2.311
"2014-06-09 17:30:00",399,0,13.15,30.81,21.04,21.050,0.374,20.03,57.0,22.63,18.51,2.69,237.2,23.19,460.1,3.629,250.3,250.3,1013,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.309
"2014-06-09 17:45:00",400,0,13.14,30.64,20.98,20.980,0.518,20.14,56.5,22.32,18.46,2.63,223.8,23.23,581.8,4.642,320.2,320.2,1013,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.307
"2014-06-09 18:00:00",401,0,13.16,30.54,21.07,21.070,0.607,20.32,57.0,21.31,18.40,2.39,223.9,27.04,573.8,4.304,296.8,296.8,1013,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.306
"2014-06-09 18:15:00",402,0,13.17,30.58,20.84,20.840,0.564,20.16,58.2,20.82,18.34,2.31,215.4,26.26,530.4,3.877,267.4,267.4,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.304
"2014-06-09 18:30:00",403,0,13.15,30.57,20.68,20.680,0.395,19.99,58.6,20.28,18.26,2.26,221.6,28.83,481,3.419,235.8,235.8,1013,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.302
"2014-06-09 18:45:00",404,0,13.16,30.49,19.94,19.950,0.369,19.52,60.4,19.62,18.19,2.18,216.5,37.68,352.6,2.236,154.2,154.2,1013,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.301
"2014-06-09 19:00:00",405,0,13.17,30.22,19.33,19.320,0.299,19.25,61.5,18.89,18.09,2.28,219.7,22.52,364.6,2.323,160.2,160.2,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.298
"2014-06-09 19:15:00",406,0,13.18,29.85,19.37,19.370,0.338,19.25,63.9,18.79,18.01,2.40,234.3,12.99,343.4,2.166,149.3,149.3,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.297
"2014-06-09 19:30:00",407,0,13.18,29.47,18.65,18.650,0.267,18.49,67.4,18.36,17.92,2.16,222.4,21.8,161.5,0.694,47.88,47.88,1013,0,22.39,0.124,25.17,0.198,"NAN","NAN",2.296
"2014-06-09 19:45:00",408,0,13.19,28.87,17.98,17.980,0.218,18.11,69.0,17.67,17.79,1.89,190.4,16.32,140.5,0.799,55.13,55.13,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.294
"2014-06-09 20:00:00",409,0,13.09,28.16,17.93,17.940,0.234,17.84,70.8,17.21,17.68,1.72,207.7,16.77,71.14,0.041,2.806,2.806,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.293
"2014-06-09 20:15:00",410,0,13.08,27.42,17.67,17.670,0.080,17.62,72.8,16.78,17.57,1.46,189.9,17.98,89.9,0.317,21.85,21.85,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.293
"2014-06-09 20:30:00",411,0,12.94,26.73,17.49,17.490,0.116,17.39,73.5,16.37,17.46,1.42,203.7,16.54,45.03,-0.102,-7.015,-7.015,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.293
"2014-06-09 20:45:00",412,0,12.81,26.08,16.65,16.660,0.197,16.92,75.7,15.39,17.32,1.23,223.1,15.17,23.08,-0.537,-37.06,-37.06,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.292
"2014-06-09 21:00:00",413,0,12.75,25.29,15.39,15.400,0.205,16.32,79.6,14.15,17.19,1.00,234.2,9.55,11.91,-0.708,-48.86,-48.86,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.292
"2014-06-09 21:15:00",414,0,12.73,24.37,14.74,14.740,0.209,15.98,81.6,13.25,17.05,0.76,219.2,11.68,4.411,-0.727,-50.14,-50.14,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.291
"2014-06-09 21:30:00",415,0,12.72,23.35,13.94,13.950,0.176,15.60,83.7,12.05,16.90,0.66,213.8,6.53,0.783,-0.673,-46.43,-46.43,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.289
"2014-06-09 21:45:00",416,0,12.70,22.28,13.73,13.740,0.252,14.64,85.8,10.97,16.72,0.29,214.4,0.05,0,-0.605,-41.72,-41.72,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.289
"2014-06-09 22:00:00",417,0,12.69,21.20,12.29,12.300,0.143,13.29,91.7,10.24,16.55,0.18,214.4,0.04,0,-0.429,-29.56,-29.56,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.288
"2014-06-09 22:15:00",418,0,12.68,20.15,12.41,12.400,0.187,13.29,93.7,11.61,16.39,0.23,214.4,0.056,0,-0.102,-7.034,-7.034,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.285
"2014-06-09 22:30:00",419,0,12.67,19.31,12.35,12.350,0.135,13.46,94.0,11.90,16.33,0.26,214.3,0.074,0,-0.552,-38.07,-38.07,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.285
"2014-06-09 22:45:00",420,0,12.66,18.57,12.55,12.560,0.209,13.28,94.0,10.70,16.24,0.46,214.3,0,0,-0.534,-36.81,-36.81,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.285
"2014-06-09 23:00:00",421,0,12.65,17.90,12.07,12.070,0.115,13.17,94.6,10.58,16.13,0.15,214.3,0,0,-0.33,-22.76,-22.76,1013,0,22.41,0.124,25.16,0.197,"NAN","NAN",2.284
"2014-06-09 23:15:00",422,0,12.64,17.29,12.43,12.420,0.236,13.07,95.0,10.60,16.03,0.26,214.3,0,0,-0.463,-31.91,-31.91,1013,0,22.41,0.124,25.17,0.198,"NAN","NAN",2.285
"2014-06-09 23:30:00",423,0,12.63,16.74,12.14,12.140,0.185,12.66,94.6,10.01,15.95,0.50,214.3,0.048,0,-0.532,-36.67,-36.67,1013,0,22.42,0.125,25.16,0.197,"NAN","NAN",2.286
"2014-06-09 23:45:00",424,0,12.63,16.22,11.65,11.650,0.088,12.48,95.3,9.58,15.84,0.19,214.4,0.028,0,-0.454,-31.28,-31.28,1012,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.287
"2014-06-10 00:00:00",425,0,12.62,15.73,11.74,11.730,0.260,12.42,95.4,9.93,15.74,0.24,214.4,0.014,0,-0.355,-24.51,-24.51,1012,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.287
"2014-06-10 00:15:00",426,0,12.61,15.26,11.70,11.700,0.111,12.37,95.7,9.99,15.67,0.19,214.4,0.02,0,-0.39,-26.87,-26.87,1013,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.287
"2014-06-10 00:30:00",427,0,12.60,14.87,11.61,11.610,0.104,12.14,95.7,10.07,15.61,0.26,214.4,0.034,0,-0.403,-27.82,-27.82,1012,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.288
"2014-06-10 00:45:00",428,0,12.60,14.53,11.24,11.240,0.157,12.05,95.8,9.82,15.56,0.18,214.4,0.04,0,-0.437,-30.12,-30.12,1012,0,22.42,0.125,25.16,0.197,"NAN","NAN",2.289
"2014-06-10 01:00:00",429,0,12.59,14.22,11.52,11.510,0.166,12.12,96.1,9.70,15.47,0.16,221.7,7.475,0,-0.427,-29.47,-29.47,1012,0,22.42,0.125,25.16,0.197,"NAN","NAN",2.29
"2014-06-10 01:15:00",430,0,12.58,13.93,11.62,11.630,0.151,11.98,96.1,9.46,15.40,0.29,229.5,0.044,0,-0.464,-32.01,-32.01,1012,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.291
"2014-06-10 01:30:00",431,0,12.58,13.64,10.86,10.870,0.203,11.99,96.1,9.54,15.34,0.15,229.5,0,0,-0.239,-16.46,-16.46,1012,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.293
"2014-06-10 01:45:00",432,0,12.57,13.42,11.37,11.360,0.208,11.85,96.1,9.91,15.29,0.34,229.5,0.034,0,-0.479,-33.03,-33.03,1012,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.295
"2014-06-10 02:00:00",433,0,12.57,13.23,11.43,11.430,0.100,11.74,96.3,9.41,15.24,0.41,229.5,0.04,0,-0.472,-32.58,-32.58,1012,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.296
"2014-06-10 02:15:00",434,0,12.57,13.04,10.54,10.550,0.260,11.22,95.9,8.96,15.18,0.19,229.5,0.028,0,-0.495,-34.15,-34.15,1012,0,22.42,0.125,25.16,0.197,"NAN","NAN",2.298
"2014-06-10 02:30:00",435,0,12.56,12.77,10.11,10.110,0.206,11.08,96.1,8.70,15.10,0.15,229.5,0.04,0,-0.458,-31.56,-31.56,1011,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.299
"2014-06-10 02:45:00",436,0,12.56,12.48,10.16,10.170,0.261,10.92,96.1,8.64,15.03,0.15,229.5,0.059,0,-0.471,-32.46,-32.46,1011,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.3
"2014-06-10 03:00:00",437,0,12.56,12.19,9.73,9.730,0.080,10.86,96.1,8.27,14.95,0.15,229.6,0.028,0,-0.5,-34.47,-34.47,1011,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.3
"2014-06-10 03:15:00",438,0,12.55,11.90,9.56,9.560,0.120,10.78,96.2,8.23,14.88,0.15,229.6,0.034,0,-0.393,-27.07,-27.07,1011,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.299
"2014-06-10 03:30:00",439,0,12.54,11.63,9.86,9.850,0.158,10.68,96.4,8.53,14.81,0.41,230.2,0.935,0,-0.305,-21.05,-21.05,1011,0,22.43,0.125,25.16,0.197,"NAN","NAN",2.299
"2014-06-10 03:45:00",440,0,12.54,11.44,10.65,10.650,0.092,11.03,96.8,9.63,14.78,0.28,231.5,0.052,0,-0.107,-7.355,-7.355,1011,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.297
"2014-06-10 04:00:00",441,0,12.53,11.39,10.88,10.880,0.042,11.25,96.8,10.91,14.79,0.15,231.6,0.02,0,-0.096,-6.605,-6.605,1011,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.299
"2014-06-10 04:15:00",442,0,12.52,11.48,11.04,11.040,0.075,11.59,96.9,11.65,14.83,0.15,231.6,0.042,0,-0.047,-3.268,-3.268,1011,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.299
"2014-06-10 04:30:00",443,0,12.52,11.65,11.67,11.660,0.067,12.01,97.0,12.51,14.87,0.16,231.6,0.034,0,-0.002,-0.145,-0.145,1011,0,22.45,0.125,25.16,0.197,"NAN","NAN",2.299
"2014-06-10 04:45:00",444,0,12.51,11.90,12.23,12.230,0.058,12.61,97.1,13.04,14.92,0.15,231.6,0.044,0,-0.09,-6.186,-6.186,1011,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.299
"2014-06-10 05:00:00",445,0,12.51,12.19,12.49,12.490,0.052,12.84,96.8,13.03,14.97,0.15,231.5,0.028,0,-0.2,-13.8,-13.8,1011,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.299
"2014-06-10 05:15:00",446,0,12.51,12.48,12.28,12.290,0.054,12.80,96.6,12.57,14.99,0.15,231.5,0,0,-0.324,-22.32,-22.32,1011,0,22.45,0.125,25.17,0.198,"NAN","NAN",2.3
"2014-06-10 05:30:00",447,0,12.51,12.71,12.27,12.270,0.136,12.50,96.4,11.97,14.98,0.25,231.5,0.04,0,-0.385,-26.58,-26.58,1011,0,22.45,0.125,25.17,0.198,"NAN","NAN",2.3
"2014-06-10 05:45:00",448,0,12.51,12.85,11.67,11.670,0.110,12.23,96.6,11.67,14.95,0.18,231.5,0.014,0,-0.231,-15.96,-15.96,1011,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.3
"2014-06-10 06:00:00",449,0,12.50,12.92,11.76,11.750,0.088,12.19,96.7,11.68,14.93,0.15,231.5,0.024,1.248,-0.239,-16.45,-16.45,1011,0,22.45,0.125,25.16,0.197,"NAN","NAN",2.298
"2014-06-10 06:15:00",450,0,12.50,12.97,11.49,11.490,0.082,12.03,96.6,11.96,14.92,0.17,234.4,16.16,4.274,-0.103,-7.118,-7.118,1012,0,22.45,0.125,25.16,0.197,"NAN","NAN",2.297
"2014-06-10 06:30:00",451,0,12.53,13.01,12.02,12.010,0.063,12.19,96.8,12.66,14.92,0.21,315,0.536,16.37,-0.031,-2.114,-2.114,1012,0,22.45,0.125,25.17,0.198,"NAN","NAN",2.296
"2014-06-10 06:45:00",452,0,12.69,13.11,12.10,12.100,0.037,12.15,96.8,13.01,14.94,0.15,314.7,0.02,36.24,-0.092,-6.311,-6.311,1012,0,22.45,0.125,25.17,0.198,"NAN","NAN",2.296
"2014-06-10 07:00:00",453,0,13.08,13.24,12.49,12.490,0.063,12.42,96.8,13.43,14.96,0.15,314.7,0,66.72,0.148,10.2,10.2,1012,0,22.45,0.125,25.16,0.197,"NAN","NAN",2.295
"2014-06-10 07:15:00",454,0,13.55,13.47,13.45,13.430,0.143,12.93,96.8,13.93,14.99,0.16,314.7,0.034,104.4,0.151,10.42,10.42,1012,0,22.45,0.125,25.17,0.198,"NAN","NAN",2.296
"2014-06-10 07:30:00",455,0,13.70,13.82,13.49,13.490,0.110,13.13,96.7,14.36,15.02,0.22,306.2,3.162,101.1,0.284,19.61,19.61,1012,0,22.45,0.125,25.16,0.197,"NAN","NAN",2.295
"2014-06-10 07:45:00",456,0,13.90,14.25,13.64,13.640,0.130,13.37,96.7,15.08,15.08,0.84,332.2,16.57,107.5,0.559,38.57,38.57,1012,0,22.46,0.126,25.16,0.197,"NAN","NAN",2.294
"2014-06-10 08:00:00",457,0,13.73,14.73,13.83,13.820,0.193,13.58,96.5,15.50,15.15,0.74,341.5,17.95,115,0.72,49.63,49.63,1012,0,22.45,0.125,25.16,0.197,"NAN","NAN",2.292
"2014-06-10 08:15:00",458,0,13.67,15.21,14.10,14.090,0.201,13.71,96.0,15.71,15.23,0.91,359.4,21.64,96.7,0.653,45.06,45.06,1012,0,22.45,0.125,25.16,0.197,"NAN","NAN",2.291
"2014-06-10 08:30:00",459,0,13.65,15.63,13.95,13.950,0.183,13.77,95.6,15.80,15.30,0.82,358.8,19.01,91,0.68,46.92,46.92,1013,0,22.45,0.125,25.17,0.198,"NAN","NAN",2.29
"2014-06-10 08:45:00",460,0,13.63,16.00,14.12,14.120,0.179,13.96,95.5,15.89,15.36,0.65,324.3,32.85,101.3,0.704,48.53,48.53,1013,0,22.46,0.126,25.17,0.198,"NAN","NAN",2.289
"2014-06-10 09:00:00",461,0,13.65,16.34,14.18,14.170,0.232,14.03,95.1,16.02,15.45,0.97,329.8,29.33,138.6,0.772,53.22,53.22,1013,0,22.45,0.125,25.16,0.197,"NAN","NAN",2.289
"2014-06-10 09:15:00",462,0,13.65,16.70,14.64,14.630,0.343,14.31,94.6,16.03,15.53,0.68,297.1,18.08,217.8,1.03,71.06,71.06,1013,0,22.46,0.126,25.17,0.198,"NAN","NAN",2.289
"2014-06-10 09:30:00",463,0,13.62,17.20,17.68,17.650,0.780,15.80,90.8,17.01,15.69,0.69,314.5,43.44,506.9,3.12,215.2,215.2,1013,0,22.46,0.126,25.17,0.198,"NAN","NAN",2.288
"2014-06-10 09:45:00",464,0,13.52,18.47,19.43,19.420,0.601,16.87,82.4,18.63,15.89,1.67,304.1,24.99,679,4.076,281.1,281.1,1013,0,22.46,0.126,25.17,0.198,"NAN","NAN",2.289
"2014-06-10 10:00:00",465,0,13.48,20.23,20.10,20.100,0.528,17.52,75.6,19.17,16.09,1.98,294.5,17.92,634,5.014,345.8,345.8,1013,0,22.46,0.126,25.17,0.198,"NAN","NAN",2.291
"2014-06-10 10:15:00",466,0,13.38,21.85,20.98,20.970,0.699,18.14,70.4,19.80,16.26,2.01,291.9,21.75,646.3,5.657,390.2,390.2,1014,0,22.45,0.125,25.16,0.197,"NAN","NAN",2.291
"2014-06-10 10:30:00",467,0,13.34,23.20,21.19,21.180,0.538,18.33,65.6,20.53,16.42,2.27,289.3,26.92,629.5,4.918,339.2,339.2,1014,0,22.45,0.125,25.16,0.197,"NAN","NAN",2.292
"2014-06-10 10:45:00",468,0,13.29,24.24,21.46,21.470,0.472,18.54,61.7,21.18,16.54,1.94,300.6,27.65,527.5,3.759,259.2,259.2,1014,0,22.45,0.125,25.17,0.198,"NAN","NAN",2.294
"2014-06-10 11:00:00",469,0,13.30,24.96,21.08,21.060,0.490,18.58,60.8,21.30,16.62,1.98,290.7,20.97,548.7,3.874,267.2,267.2,1014,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.293
"2014-06-10 11:15:00",470,0,13.26,25.42,22.78,22.780,0.726,19.37,59.8,22.55,16.75,2.08,269.3,18.29,687.5,5.302,365.7,365.7,1014,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.293
"2014-06-10 11:30:00",471,0,13.24,25.82,23.06,23.050,0.688,19.55,56.2,24.11,16.91,1.99,270.4,34.47,694.9,5.477,377.7,377.7,1013,0,22.43,0.125,25.17,0.198,"NAN","NAN",2.293
"2014-06-10 11:45:00",472,0,13.26,26.20,23.22,23.210,0.524,19.79,54.0,26.30,17.04,1.78,306.2,25.68,696.4,5.454,376.1,376.1,1013,0,22.42,0.125,25.16,0.197,"NAN","NAN",2.292
"2014-06-10 12:00:00",473,0,13.23,26.59,23.55,23.550,0.723,20.01,52.6,28.20,17.17,2.18,302.7,23.6,781.1,6.106,421.1,421.1,1014,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.289
"2014-06-10 12:15:00",474,0,13.16,27.03,25.11,25.100,0.916,20.60,49.3,31.29,17.35,1.91,284.4,30.68,888,7.26,500.7,500.7,1014,0,22.42,0.125,25.17,0.198,"NAN","NAN",2.288
"2014-06-10 12:30:00",475,0,13.13,27.48,25.98,25.980,0.925,21.09,49.1,34.83,17.52,1.84,300.1,27.2,996,8.09,558.1,558.1,1013,0,22.39,0.124,25.16,0.197,"NAN","NAN",2.287
"2014-06-10 12:45:00",476,0,13.14,27.91,27.57,27.540,0.875,21.58,48.4,36.54,17.70,1.45,255.6,80.1,1035,8.55,589.8,589.8,1013,0,22.39,0.124,25.17,0.198,"NAN","NAN",2.287
"2014-06-10 13:00:00",477,0,13.13,28.38,26.03,26.060,1.042,21.53,49.7,37.57,17.90,2.28,306.8,40.04,1038,8.48,584.8,584.8,1013,0,22.38,0.124,25.17,0.198,"NAN","NAN",2.287
"2014-06-10 13:15:00",478,0,13.11,28.90,24.18,24.190,1.089,21.00,54.1,33.19,18.00,2.55,256.6,33.29,777.7,6.453,445,445,1013,0,22.37,0.123,25.17,0.198,"NAN","NAN",2.288
"2014-06-10 13:30:00",479,0,13.17,29.20,25.23,25.210,0.927,21.74,53.6,36.21,18.16,2.79,247.6,27.93,1031,9.17,632.8,632.8,1013,0,22.37,0.123,25.17,0.198,"NAN","NAN",2.286
"2014-06-10 13:45:00",480,0,13.16,29.46,24.70,24.720,0.866,21.59,54.5,36.11,18.33,2.68,245.7,31.99,1030,9,620.4,620.4,1013,0,22.35,0.123,25.16,0.197,"NAN","NAN",2.288
"2014-06-10 14:00:00",481,0,13.13,29.73,23.12,23.120,0.692,21.51,54.0,35.74,18.51,3.61,240.2,22.79,971,8.42,580.8,581,1013,0,22.33,0.122,25.17,0.198,"NAN","NAN",2.289
"2014-06-10 14:15:00",482,0,13.07,29.93,23.38,23.350,0.815,21.71,53.7,35.84,18.66,3.10,264.7,32.27,1016,8.77,604.7,604.7,1013,0,22.34,0.123,25.17,0.198,"NAN","NAN",2.287
"2014-06-10 14:30:00",483,0,13.19,30.23,24.19,24.200,0.746,21.88,52.2,36.15,18.81,3.17,252.9,22.65,931,7.936,547.3,547.3,1013,0,22.33,0.122,25.16,0.197,"NAN","NAN",2.288
"2014-06-10 14:45:00",484,0,13.12,30.52,23.27,23.260,0.668,21.52,51.8,33.18,18.93,3.58,233.1,17.64,978,8.54,588.7,589.2,1013,0,22.31,0.122,25.16,0.197,"NAN","NAN",2.286
"2014-06-10 15:00:00",485,0,13.15,30.68,23.20,23.220,0.856,21.43,51.3,30.73,18.96,3.80,240.7,20.67,921,7.952,548.4,548.9,1013,0,22.3,0.122,25.16,0.197,"NAN","NAN",2.287
"2014-06-10 15:15:00",486,0,13.13,30.77,22.38,22.370,0.653,20.93,51.4,28.34,18.86,3.61,223.3,21.96,855,7.502,517.4,517.6,1013,0,22.3,0.122,25.16,0.197,"NAN","NAN",2.286
"2014-06-10 15:30:00",487,0,13.15,30.72,22.24,22.250,0.589,20.96,50.5,27.55,18.81,3.74,242.1,20.71,807,6.834,471.3,471.4,1013,0,22.28,0.121,25.16,0.197,"NAN","NAN",2.286
"2014-06-10 15:45:00",488,0,13.28,30.63,21.47,21.470,0.475,20.40,55.0,25.79,18.70,3.49,240.7,17.98,651,5.325,367.2,367.3,1013,0,22.28,0.121,25.15,0.197,"NAN","NAN",2.284
"2014-06-10 16:00:00",489,0,13.18,30.41,21.56,21.560,0.574,20.35,54.3,26.13,18.65,3.71,240.2,17.76,823,7.039,485.4,485.5,1013,0,22.27,0.121,25.16,0.197,"NAN","NAN",2.281
"2014-06-10 16:15:00",490,0,13.10,30.32,22.96,22.970,0.783,21.07,53.1,26.74,18.65,3.11,253.6,24.1,901,7.675,529.3,529.3,1013,0,22.27,0.121,25.15,0.197,"NAN","NAN",2.281
"2014-06-10 16:30:00",491,0,13.12,30.57,23.13,23.130,0.753,21.28,53.9,25.80,18.64,3.28,249.7,21.9,856,7.061,487,487,1013,0,22.26,0.121,25.15,0.197,"NAN","NAN",2.281
"2014-06-10 16:45:00",492,0,13.10,30.87,21.87,21.870,0.601,20.75,52.1,24.20,18.60,3.67,250.7,18.43,791,6.321,436,436.1,1013,0,22.24,0.12,25.15,0.197,"NAN","NAN",0.039
"2014-06-10 17:00:00",493,0,13.14,31.02,22.07,22.070,0.527,20.83,52.5,23.60,18.54,3.32,256.7,23.51,745.3,5.871,404.9,404.9,1013,0,22.23,0.12,25.15,0.197,"NAN","NAN",-0.057
"2014-06-10 17:15:00",494,0,13.12,31.15,21.83,21.840,0.539,20.96,54.3,23.18,18.49,3.19,260.1,15.49,703.4,5.403,372.7,372.7,1013,0,22.23,0.12,25.15,0.197,"NAN","NAN",0.158
"2014-06-10 17:30:00",495,0,13.13,31.26,21.36,21.360,0.511,20.60,53.6,22.51,18.43,3.36,250.6,20.09,659.9,5.044,347.9,347.9,1013,0,22.22,0.12,25.15,0.197,"NAN","NAN",2.313
"2014-06-10 17:45:00",496,0,13.17,31.24,20.89,20.890,0.503,20.41,54.8,21.74,18.36,3.71,253.4,18.15,615.6,4.592,316.7,316.7,1013,0,22.22,0.12,25.15,0.197,"NAN","NAN",2.264
"2014-06-10 18:00:00",497,0,13.16,31.09,20.50,20.510,0.488,20.04,54.8,20.82,18.28,3.94,275.4,14.14,558.7,3.915,270,270.2,1013,0,22.22,0.12,25.15,0.197,"NAN","NAN",2.256
"2014-06-10 18:15:00",498,0,13.18,30.91,20.15,20.150,0.512,19.84,57.4,20.33,18.20,3.71,267,14.77,523.1,3.618,249.5,249.7,1013,0,22.2,0.119,25.15,0.197,"NAN","NAN",2.254
"2014-06-10 18:30:00",499,0,13.19,30.65,19.53,19.540,0.329,19.40,59.1,19.75,18.11,3.69,254.3,13.05,470.6,3.166,218.4,218.4,1013,0,22.22,0.12,25.15,0.197,"NAN","NAN",2.252
"2014-06-10 18:45:00",500,0,13.17,30.29,19.44,19.440,0.332,19.19,60.0,22.07,19.43,3.88,275.6,12.91,420.6,2.607,179.8,179.9,1013,0,22.2,0.119,25.15,0.197,"NAN","NAN",2.251
"2014-06-10 19:00:00",501,0,13.19,29.90,19.00,19.000,0.231,18.93,59.8,18.03,17.84,3.76,254.9,14.36,370,2.23,153.8,153.8,1013,0,22.19,0.119,25.15,0.197,"NAN","NAN",2.249
"2014-06-10 19:15:00",502,0,13.19,29.41,18.59,18.590,0.176,18.72,62.2,17.70,17.56,3.38,251,14.48,318,1.774,122.4,122.4,1013,0,22.19,0.119,25.13,0.196,"NAN","NAN",2.247
"2014-06-10 19:30:00",503,0,13.21,28.89,18.44,18.450,0.165,18.44,62.1,17.53,17.44,3.49,264,16.3,267.1,1.306,90,90.1,1013,0,22.19,0.119,25.13,0.196,"NAN","NAN",2.246
